Sample,FunctionalGroup,JSD
IFCB1_2010_107_124914,Ciliate,
IFCB1_2010_107_124914,Diatom,0.7331549705060553
IFCB1_2010_107_124914,Dinoflagellata,0.2633188136874206
IFCB1_2010_107_124914,Flagellate,0.02800776364506342
IFCB1_2010_107_124914,Other,0.11844687429030958
IFCB1_2010_132_164328,Ciliate,0.36683807139329544
IFCB1_2010_132_164328,Diatom,0.7007902773418703
IFCB1_2010_132_164328,Dinoflagellata,0.24064936568452544
IFCB1_2010_132_164328,Flagellate,0.027286402803733546
IFCB1_2010_132_164328,Other,0.13729319283346714
IFCB1_2010_132_170642,Ciliate,0.300030644571102
IFCB1_2010_132_170642,Diatom,0.7372292747854154
IFCB1_2010_132_170642,Dinoflagellata,0.25071381896257466
IFCB1_2010_132_170642,Flagellate,0.027817012965298173
IFCB1_2010_132_170642,Other,0.1272947414385118
IFCB1_2010_132_185641,Ciliate,
IFCB1_2010_132_185641,Diatom,0.7739071959508934
IFCB1_2010_132_185641,Dinoflagellata,0.16173038521419458
IFCB1_2010_132_185641,Flagellate,0.027734732765459978
IFCB1_2010_132_185641,Other,0.12081285450997335
IFCB1_2010_141_161721,Ciliate,
IFCB1_2010_141_161721,Diatom,0.6299951148044646
IFCB1_2010_141_161721,Dinoflagellata,0.256225123556883
IFCB1_2010_141_161721,Flagellate,0.03114787233803433
IFCB1_2010_141_161721,Other,0.11969959249468073
IFCB1_2010_141_164059,Ciliate,
IFCB1_2010_141_164059,Diatom,0.6724482211318614
IFCB1_2010_141_164059,Dinoflagellata,0.26802776461214856
IFCB1_2010_141_164059,Flagellate,0.03084525355735024
IFCB1_2010_141_164059,Other,0.137218208751517
IFCB1_2010_141_170349,Ciliate,
IFCB1_2010_141_170349,Diatom,0.6443159302574797
IFCB1_2010_141_170349,Dinoflagellata,0.2680313395668272
IFCB1_2010_141_170349,Flagellate,0.027627783432095963
IFCB1_2010_141_170349,Other,0.12309289255832073
IFCB1_2010_160_130123,Ciliate,
IFCB1_2010_160_130123,Diatom,0.5221024127859278
IFCB1_2010_160_130123,Dinoflagellata,
IFCB1_2010_160_130123,Flagellate,0.021297575157151277
IFCB1_2010_160_130123,Other,0.12284666021068583
IFCB1_2010_160_132435,Ciliate,
IFCB1_2010_160_132435,Diatom,0.5279336929414293
IFCB1_2010_160_132435,Dinoflagellata,0.28472860828331875
IFCB1_2010_160_132435,Flagellate,0.036251013390100235
IFCB1_2010_160_132435,Other,0.14591036294094645
IFCB1_2010_160_134749,Ciliate,
IFCB1_2010_160_134749,Diatom,0.5826345926614335
IFCB1_2010_160_134749,Dinoflagellata,0.26664669379686307
IFCB1_2010_160_134749,Flagellate,0.036251013390100235
IFCB1_2010_160_134749,Other,0.14591036294094645
IFCB1_2010_174_080447,Ciliate,0.3797343235655823
IFCB1_2010_174_080447,Diatom,0.35042948635159876
IFCB1_2010_174_080447,Dinoflagellata,0.20485778793164483
IFCB1_2010_174_080447,Flagellate,0.030861302578210265
IFCB1_2010_174_080447,Other,0.13122691448686613
IFCB1_2010_174_082758,Ciliate,0.34427610538385833
IFCB1_2010_174_082758,Diatom,0.3351835606116651
IFCB1_2010_174_082758,Dinoflagellata,0.20624851420913715
IFCB1_2010_174_082758,Flagellate,0.02604317506567716
IFCB1_2010_174_082758,Other,0.12915141885231202
IFCB1_2010_174_085113,Ciliate,
IFCB1_2010_174_085113,Diatom,0.3221002751249461
IFCB1_2010_174_085113,Dinoflagellata,0.22035471164707388
IFCB1_2010_174_085113,Flagellate,0.036251013390100235
IFCB1_2010_174_085113,Other,0.12246716112313147
IFCB1_2010_189_001111,Ciliate,
IFCB1_2010_189_001111,Diatom,0.39200812999148416
IFCB1_2010_189_001111,Dinoflagellata,
IFCB1_2010_189_001111,Flagellate,0.030329196970792432
IFCB1_2010_189_001111,Other,0.0393863748069495
IFCB1_2010_189_003444,Ciliate,
IFCB1_2010_189_003444,Diatom,
IFCB1_2010_189_003444,Dinoflagellata,
IFCB1_2010_189_003444,Flagellate,0.03678256021880732
IFCB1_2010_189_003444,Other,0.14591036294094645
IFCB1_2010_189_005739,Ciliate,
IFCB1_2010_189_005739,Diatom,0.49667513149211473
IFCB1_2010_189_005739,Dinoflagellata,
IFCB1_2010_189_005739,Flagellate,0.03213216400270422
IFCB1_2010_189_005739,Other,0.10624085487588401
IFCB1_2010_189_012033,Ciliate,
IFCB1_2010_189_012033,Diatom,0.43774401101167326
IFCB1_2010_189_012033,Dinoflagellata,0.24356350835832896
IFCB1_2010_189_012033,Flagellate,0.06268059354920291
IFCB1_2010_189_012033,Other,0.09970889557285585
IFCB1_2010_204_174940,Ciliate,
IFCB1_2010_204_174940,Diatom,0.480032270451522
IFCB1_2010_204_174940,Dinoflagellata,
IFCB1_2010_204_174940,Flagellate,0.028765851468697288
IFCB1_2010_204_174940,Other,0.14577657050696327
IFCB1_2010_204_181254,Ciliate,
IFCB1_2010_204_181254,Diatom,0.45464549882303784
IFCB1_2010_204_181254,Dinoflagellata,0.22366947526682135
IFCB1_2010_204_181254,Flagellate,0.038879131780245386
IFCB1_2010_204_181254,Other,0.05807016979372767
IFCB1_2010_204_183605,Ciliate,
IFCB1_2010_204_183605,Diatom,0.4583202544407724
IFCB1_2010_204_183605,Dinoflagellata,
IFCB1_2010_204_183605,Flagellate,0.042201295690663373
IFCB1_2010_204_183605,Other,0.10293033169328294
IFCB1_2010_208_222407,Ciliate,
IFCB1_2010_208_222407,Diatom,0.5631005360957195
IFCB1_2010_208_222407,Dinoflagellata,
IFCB1_2010_208_222407,Flagellate,0.036251013390100235
IFCB1_2010_208_222407,Other,0.040851437325816566
IFCB1_2010_208_224741,Ciliate,
IFCB1_2010_208_224741,Diatom,
IFCB1_2010_208_224741,Dinoflagellata,
IFCB1_2010_208_224741,Flagellate,0.036251013390100235
IFCB1_2010_208_224741,Other,0.21015112702259534
IFCB1_2010_208_231035,Ciliate,
IFCB1_2010_208_231035,Diatom,0.6227557055700976
IFCB1_2010_208_231035,Dinoflagellata,
IFCB1_2010_208_231035,Flagellate,0.03937729079992988
IFCB1_2010_208_231035,Other,
IFCB1_2010_208_233403,Ciliate,
IFCB1_2010_208_233403,Diatom,0.5156620333127953
IFCB1_2010_208_233403,Dinoflagellata,
IFCB1_2010_208_233403,Flagellate,0.036251013390100235
IFCB1_2010_208_233403,Other,
IFCB1_2010_225_104216,Ciliate,
IFCB1_2010_225_104216,Diatom,0.49317532180467905
IFCB1_2010_225_104216,Dinoflagellata,0.2224569380128053
IFCB1_2010_225_104216,Flagellate,0.036251013390100235
IFCB1_2010_225_104216,Other,0.12747218382832595
IFCB1_2010_225_105359,Ciliate,
IFCB1_2010_225_105359,Diatom,0.5106597959696754
IFCB1_2010_225_105359,Dinoflagellata,0.21687171459889232
IFCB1_2010_225_105359,Flagellate,0.036251013390100235
IFCB1_2010_225_105359,Other,0.11847393235378083
IFCB1_2010_225_111714,Ciliate,
IFCB1_2010_225_111714,Diatom,0.5524401226661255
IFCB1_2010_225_111714,Dinoflagellata,0.17376678515082922
IFCB1_2010_225_111714,Flagellate,0.036251013390100235
IFCB1_2010_225_111714,Other,0.09965103711495946
IFCB5_2010_239_185422,Ciliate,
IFCB5_2010_239_185422,Diatom,0.4427336286668357
IFCB5_2010_239_185422,Dinoflagellata,0.20447649511535873
IFCB5_2010_239_185422,Flagellate,0.03221828325516824
IFCB5_2010_239_185422,Other,0.1274901789000931
IFCB5_2010_239_191241,Ciliate,
IFCB5_2010_239_191241,Diatom,0.4532579959220647
IFCB5_2010_239_191241,Dinoflagellata,
IFCB5_2010_239_191241,Flagellate,0.036251013390100235
IFCB5_2010_239_191241,Other,0.14591036294094645
IFCB5_2010_239_191708,Ciliate,
IFCB5_2010_239_191708,Diatom,0.44969342253317307
IFCB5_2010_239_191708,Dinoflagellata,0.218838208419226
IFCB5_2010_239_191708,Flagellate,0.040993427657845805
IFCB5_2010_239_191708,Other,0.12378916661863416
IFCB5_2010_239_193436,Ciliate,
IFCB5_2010_239_193436,Diatom,0.46695668379108624
IFCB5_2010_239_193436,Dinoflagellata,
IFCB5_2010_239_193436,Flagellate,0.036251013390100235
IFCB5_2010_239_193436,Other,0.10421343492746721
IFCB5_2010_239_194047,Ciliate,
IFCB5_2010_239_194047,Diatom,0.44495958035758704
IFCB5_2010_239_194047,Dinoflagellata,0.19690700397749664
IFCB5_2010_239_194047,Flagellate,0.033940390162166614
IFCB5_2010_239_194047,Other,0.12638821014596535
IFCB5_2010_259_182514,Ciliate,
IFCB5_2010_259_182514,Diatom,0.3870949972657806
IFCB5_2010_259_182514,Dinoflagellata,0.22864566174598988
IFCB5_2010_259_182514,Flagellate,0.03826848925059094
IFCB5_2010_259_182514,Other,0.1273825248421784
IFCB5_2010_259_184200,Ciliate,
IFCB5_2010_259_184200,Diatom,0.3835864692903742
IFCB5_2010_259_184200,Dinoflagellata,0.1855477409262865
IFCB5_2010_259_184200,Flagellate,0.034466701484893454
IFCB5_2010_259_184200,Other,0.12938999138260213
IFCB5_2010_259_190513,Ciliate,
IFCB5_2010_259_190513,Diatom,0.41434616987992784
IFCB5_2010_259_190513,Dinoflagellata,0.20739337462576732
IFCB5_2010_259_190513,Flagellate,0.036852794630180416
IFCB5_2010_259_190513,Other,0.12014084098879052
IFCB5_2010_271_034223,Ciliate,
IFCB5_2010_271_034223,Diatom,0.2910466277116171
IFCB5_2010_271_034223,Dinoflagellata,0.17097710829807972
IFCB5_2010_271_034223,Flagellate,0.03422159256813608
IFCB5_2010_271_034223,Other,0.11674256514626247
IFCB5_2010_271_040557,Ciliate,
IFCB5_2010_271_040557,Diatom,0.31751254084147307
IFCB5_2010_271_040557,Dinoflagellata,0.21443690488618022
IFCB5_2010_271_040557,Flagellate,0.035472797403845006
IFCB5_2010_271_040557,Other,0.13037088046584633
IFCB5_2010_271_042911,Ciliate,
IFCB5_2010_271_042911,Diatom,0.3300036900085961
IFCB5_2010_271_042911,Dinoflagellata,0.21006945202262686
IFCB5_2010_271_042911,Flagellate,0.031718271642369435
IFCB5_2010_271_042911,Other,0.11981154130229268
IFCB1_2010_285_001802,Ciliate,
IFCB1_2010_285_001802,Diatom,
IFCB1_2010_285_001802,Dinoflagellata,
IFCB1_2010_285_001802,Flagellate,0.036251013390100235
IFCB1_2010_285_001802,Other,0.14591036294094645
IFCB1_2010_285_002233,Ciliate,
IFCB1_2010_285_002233,Diatom,0.3457499598936997
IFCB1_2010_285_002233,Dinoflagellata,0.2676083555886451
IFCB1_2010_285_002233,Flagellate,0.03271316730864285
IFCB1_2010_285_002233,Other,0.12170952540496877
IFCB1_2010_285_004141,Ciliate,
IFCB1_2010_285_004141,Diatom,
IFCB1_2010_285_004141,Dinoflagellata,
IFCB1_2010_285_004141,Flagellate,0.0463000878173193
IFCB1_2010_285_004141,Other,0.14591036294094645
IFCB1_2010_285_004546,Ciliate,
IFCB1_2010_285_004546,Diatom,0.522065945688506
IFCB1_2010_285_004546,Dinoflagellata,0.2676083555886451
IFCB1_2010_285_004546,Flagellate,0.030721962475223845
IFCB1_2010_285_004546,Other,0.1271210865887366
IFCB1_2010_285_010422,Ciliate,
IFCB1_2010_285_010422,Diatom,
IFCB1_2010_285_010422,Dinoflagellata,
IFCB1_2010_285_010422,Flagellate,0.03998049224260508
IFCB1_2010_285_010422,Other,0.14591036294094645
IFCB1_2010_285_010858,Ciliate,
IFCB1_2010_285_010858,Diatom,0.48006163920634165
IFCB1_2010_285_010858,Dinoflagellata,0.2586150251080701
IFCB1_2010_285_010858,Flagellate,0.029215951533860432
IFCB1_2010_285_010858,Other,0.13299906820742063
IFCB1_2010_285_012822,Ciliate,
IFCB1_2010_285_012822,Diatom,
IFCB1_2010_285_012822,Dinoflagellata,
IFCB1_2010_285_012822,Flagellate,0.036251013390100235
IFCB1_2010_285_012822,Other,
IFCB1_2010_285_013211,Ciliate,
IFCB1_2010_285_013211,Diatom,0.44144666436141705
IFCB1_2010_285_013211,Dinoflagellata,0.21496669236850466
IFCB1_2010_285_013211,Flagellate,0.03507888828328476
IFCB1_2010_285_013211,Other,0.1442979922453069
IFCB1_2010_295_054038,Ciliate,
IFCB1_2010_295_054038,Diatom,0.423958672692154
IFCB1_2010_295_054038,Dinoflagellata,
IFCB1_2010_295_054038,Flagellate,0.036251013390100235
IFCB1_2010_295_054038,Other,0.14219291402692874
IFCB1_2010_295_060351,Ciliate,
IFCB1_2010_295_060351,Diatom,0.432239595587955
IFCB1_2010_295_060351,Dinoflagellata,
IFCB1_2010_295_060351,Flagellate,0.036251013390100235
IFCB1_2010_295_060351,Other,0.12793173274997852
IFCB1_2010_295_062703,Ciliate,
IFCB1_2010_295_062703,Diatom,0.4288712753834501
IFCB1_2010_295_062703,Dinoflagellata,0.2157534332066107
IFCB1_2010_295_062703,Flagellate,0.036251013390100235
IFCB1_2010_295_062703,Other,0.14418316352517493
IFCB1_2010_306_192632,Ciliate,
IFCB1_2010_306_192632,Diatom,0.40300486366022376
IFCB1_2010_306_192632,Dinoflagellata,0.2307315397341036
IFCB1_2010_306_192632,Flagellate,0.02632922538120065
IFCB1_2010_306_192632,Other,0.13423764438944671
IFCB1_2010_306_194946,Ciliate,
IFCB1_2010_306_194946,Diatom,0.422387748696052
IFCB1_2010_306_194946,Dinoflagellata,0.2676083555886451
IFCB1_2010_306_194946,Flagellate,0.02922661094304593
IFCB1_2010_306_194946,Other,0.12757117780764166
IFCB1_2010_306_201258,Ciliate,
IFCB1_2010_306_201258,Diatom,0.4361492353048129
IFCB1_2010_306_201258,Dinoflagellata,0.22856073392244747
IFCB1_2010_306_201258,Flagellate,0.025382993249415522
IFCB1_2010_306_201258,Other,0.11619744752151759
IFCB5_2010_320_201135,Ciliate,0.3516550042589639
IFCB5_2010_320_201135,Diatom,0.3828116086558003
IFCB5_2010_320_201135,Dinoflagellata,0.19826139457042508
IFCB5_2010_320_201135,Flagellate,0.025819632258119854
IFCB5_2010_320_201135,Other,0.11927560470248075
IFCB5_2010_320_211911,Ciliate,
IFCB5_2010_320_211911,Diatom,0.5012171823943498
IFCB5_2010_320_211911,Dinoflagellata,
IFCB5_2010_320_211911,Flagellate,0.038712229690227355
IFCB5_2010_320_211911,Other,0.14591036294094645
IFCB5_2010_320_212330,Ciliate,
IFCB5_2010_320_212330,Diatom,0.4478816413698651
IFCB5_2010_320_212330,Dinoflagellata,0.21929675057086642
IFCB5_2010_320_212330,Flagellate,0.022500840726152903
IFCB5_2010_320_212330,Other,0.1324693893280256
IFCB5_2010_320_213957,Ciliate,
IFCB5_2010_320_213957,Diatom,0.41247508344762795
IFCB5_2010_320_213957,Dinoflagellata,0.16619349036339182
IFCB5_2010_320_213957,Flagellate,0.03213858555878315
IFCB5_2010_320_213957,Other,0.13243324385833302
IFCB5_2010_345_120048,Ciliate,
IFCB5_2010_345_120048,Diatom,0.5127348548809111
IFCB5_2010_345_120048,Dinoflagellata,0.24804878043650183
IFCB5_2010_345_120048,Flagellate,0.03524513273579362
IFCB5_2010_345_120048,Other,0.12500573292742487
IFCB5_2010_345_122401,Ciliate,0.3797343235655823
IFCB5_2010_345_122401,Diatom,0.4939809912499109
IFCB5_2010_345_122401,Dinoflagellata,0.2229160996063463
IFCB5_2010_345_122401,Flagellate,0.033888535054271154
IFCB5_2010_345_122401,Other,0.1163734960329277
IFCB5_2010_345_124713,Ciliate,
IFCB5_2010_345_124713,Diatom,0.4693817175677414
IFCB5_2010_345_124713,Dinoflagellata,0.22787478000734102
IFCB5_2010_345_124713,Flagellate,0.03185036967963126
IFCB5_2010_345_124713,Other,0.10105350050565812
IFCB5_2010_353_031457,Ciliate,
IFCB5_2010_353_031457,Diatom,0.38407196678369276
IFCB5_2010_353_031457,Dinoflagellata,
IFCB5_2010_353_031457,Flagellate,0.036251013390100235
IFCB5_2010_353_031457,Other,0.14591036294094645
IFCB5_2010_353_031931,Ciliate,
IFCB5_2010_353_031931,Diatom,0.4059899636479729
IFCB5_2010_353_031931,Dinoflagellata,0.2676083555886451
IFCB5_2010_353_031931,Flagellate,0.03261145513855949
IFCB5_2010_353_031931,Other,0.13788373418109992
IFCB5_2010_353_033706,Ciliate,
IFCB5_2010_353_033706,Diatom,0.42489082612265955
IFCB5_2010_353_033706,Dinoflagellata,
IFCB5_2010_353_033706,Flagellate,0.036251013390100235
IFCB5_2010_353_033706,Other,0.14591036294094645
IFCB5_2010_353_034243,Ciliate,
IFCB5_2010_353_034243,Diatom,0.42450050905235187
IFCB5_2010_353_034243,Dinoflagellata,
IFCB5_2010_353_034243,Flagellate,0.030858784520535837
IFCB5_2010_353_034243,Other,0.12106970401069589
IFCB5_2010_353_040109,Ciliate,
IFCB5_2010_353_040109,Diatom,0.4591199601656845
IFCB5_2010_353_040109,Dinoflagellata,
IFCB5_2010_353_040109,Flagellate,0.036251013390100235
IFCB5_2010_353_040109,Other,0.12185718599076972
IFCB5_2011_006_180709,Ciliate,
IFCB5_2011_006_180709,Diatom,0.38952559775225076
IFCB5_2011_006_180709,Dinoflagellata,
IFCB5_2011_006_180709,Flagellate,0.035187207954062
IFCB5_2011_006_180709,Other,0.11597735030537774
IFCB5_2011_006_181617,Ciliate,
IFCB5_2011_006_181617,Diatom,0.28160223342936974
IFCB5_2011_006_181617,Dinoflagellata,0.1951961382149481
IFCB5_2011_006_181617,Flagellate,0.03306015730488502
IFCB5_2011_006_181617,Other,0.12250993825711991
IFCB5_2011_006_183931,Ciliate,0.2652170154812231
IFCB5_2011_006_183931,Diatom,0.29308984812857414
IFCB5_2011_006_183931,Dinoflagellata,
IFCB5_2011_006_183931,Flagellate,0.03287099360441765
IFCB5_2011_006_183931,Other,0.1251606937000577
IFCB5_2011_024_091607,Ciliate,
IFCB5_2011_024_091607,Diatom,0.42005763523820616
IFCB5_2011_024_091607,Dinoflagellata,
IFCB5_2011_024_091607,Flagellate,0.09995373463392314
IFCB5_2011_024_091607,Other,0.1385964820924453
IFCB5_2011_024_092305,Ciliate,
IFCB5_2011_024_092305,Diatom,0.3609022584634368
IFCB5_2011_024_092305,Dinoflagellata,0.22429962973195303
IFCB5_2011_024_092305,Flagellate,0.07936302204088834
IFCB5_2011_024_092305,Other,0.055820191489308356
IFCB5_2011_024_093952,Ciliate,
IFCB5_2011_024_093952,Diatom,0.39622870164133034
IFCB5_2011_024_093952,Dinoflagellata,
IFCB5_2011_024_093952,Flagellate,0.036853532146377786
IFCB5_2011_024_093952,Other,0.14591036294094645
IFCB5_2011_024_094617,Ciliate,
IFCB5_2011_024_094617,Diatom,0.39273943153352575
IFCB5_2011_024_094617,Dinoflagellata,0.16634035360301713
IFCB5_2011_024_094617,Flagellate,0.06667911122275327
IFCB5_2011_024_094617,Other,0.1078541869354418
IFCB5_2011_039_030924,Ciliate,
IFCB5_2011_039_030924,Diatom,0.4043325309442222
IFCB5_2011_039_030924,Dinoflagellata,0.25846598432807555
IFCB5_2011_039_030924,Flagellate,0.09330563404168592
IFCB5_2011_039_030924,Other,0.05550664948897285
IFCB5_2011_039_031934,Ciliate,
IFCB5_2011_039_031934,Diatom,0.401866685518908
IFCB5_2011_039_031934,Dinoflagellata,
IFCB5_2011_039_031934,Flagellate,0.09327827328947706
IFCB5_2011_039_031934,Other,0.051164202750078464
IFCB5_2011_039_033238,Ciliate,
IFCB5_2011_039_033238,Diatom,0.3976719795423626
IFCB5_2011_039_033238,Dinoflagellata,0.20447230484438556
IFCB5_2011_039_033238,Flagellate,0.0710965340735196
IFCB5_2011_039_033238,Other,0.036533153092324716
IFCB5_2011_039_034322,Ciliate,
IFCB5_2011_039_034322,Diatom,0.4225881892002668
IFCB5_2011_039_034322,Dinoflagellata,
IFCB5_2011_039_034322,Flagellate,0.04982913556621761
IFCB5_2011_039_034322,Other,0.0824508728526893
IFCB5_2011_039_035551,Ciliate,
IFCB5_2011_039_035551,Diatom,0.37369182833164377
IFCB5_2011_039_035551,Dinoflagellata,
IFCB5_2011_039_035551,Flagellate,0.07681610572266288
IFCB5_2011_039_035551,Other,0.03892881787034369
IFCB5_2011_039_040624,Ciliate,
IFCB5_2011_039_040624,Diatom,0.4100456241263494
IFCB5_2011_039_040624,Dinoflagellata,
IFCB5_2011_039_040624,Flagellate,0.11647483239632833
IFCB5_2011_039_040624,Other,0.0386883468468745
IFCB5_2011_051_190633,Ciliate,
IFCB5_2011_051_190633,Diatom,0.3949634522597773
IFCB5_2011_051_190633,Dinoflagellata,0.22700315537323135
IFCB5_2011_051_190633,Flagellate,0.05176283660247717
IFCB5_2011_051_190633,Other,0.11662098681021159
IFCB5_2011_051_192947,Ciliate,
IFCB5_2011_051_192947,Diatom,0.3964817131512009
IFCB5_2011_051_192947,Dinoflagellata,0.19906977464864606
IFCB5_2011_051_192947,Flagellate,0.052033085819908086
IFCB5_2011_051_192947,Other,0.12074891212332453
IFCB5_2011_051_195300,Ciliate,
IFCB5_2011_051_195300,Diatom,0.38891338690368477
IFCB5_2011_051_195300,Dinoflagellata,0.22923854722998724
IFCB5_2011_051_195300,Flagellate,0.05806029492672405
IFCB5_2011_051_195300,Other,0.06747268192698254
IFCB5_2011_063_212045,Ciliate,
IFCB5_2011_063_212045,Diatom,0.4362025726785018
IFCB5_2011_063_212045,Dinoflagellata,0.3284780204940877
IFCB5_2011_063_212045,Flagellate,0.043093133942879676
IFCB5_2011_063_212045,Other,0.04674908919641561
IFCB5_2011_063_214358,Ciliate,
IFCB5_2011_063_214358,Diatom,0.4443817873724093
IFCB5_2011_063_214358,Dinoflagellata,0.27526579564472586
IFCB5_2011_063_214358,Flagellate,0.0329195351300661
IFCB5_2011_063_214358,Other,0.04648129405221999
IFCB5_2011_080_001733,Ciliate,
IFCB5_2011_080_001733,Diatom,0.5078539490074679
IFCB5_2011_080_001733,Dinoflagellata,0.2676083555886451
IFCB5_2011_080_001733,Flagellate,0.09354471377627648
IFCB5_2011_080_001733,Other,0.06471410302193997
IFCB5_2011_082_141705,Ciliate,
IFCB5_2011_082_141705,Diatom,0.6014958605611427
IFCB5_2011_082_141705,Dinoflagellata,0.29228884802173616
IFCB5_2011_082_141705,Flagellate,0.06918602912974382
IFCB5_2011_082_141705,Other,0.13013293349015756
IFCB5_2011_082_160706,Ciliate,
IFCB5_2011_082_160706,Diatom,0.48813560520842464
IFCB5_2011_082_160706,Dinoflagellata,0.2540802577352646
IFCB5_2011_082_160706,Flagellate,0.049598528249790476
IFCB5_2011_082_160706,Other,0.1516462094036395
IFCB5_2011_082_163019,Ciliate,
IFCB5_2011_082_163019,Diatom,0.5156429317764376
IFCB5_2011_082_163019,Dinoflagellata,0.2371165248584905
IFCB5_2011_082_163019,Flagellate,0.03649410626847205
IFCB5_2011_082_163019,Other,0.12962951421429497
IFCB5_2011_082_182624,Ciliate,
IFCB5_2011_082_182624,Diatom,0.5657867729775725
IFCB5_2011_082_182624,Dinoflagellata,
IFCB5_2011_082_182624,Flagellate,0.0591163457464027
IFCB5_2011_082_182624,Other,0.14591036294094645
IFCB5_2011_082_184936,Ciliate,
IFCB5_2011_082_184936,Diatom,0.5412942195965785
IFCB5_2011_082_184936,Dinoflagellata,
IFCB5_2011_082_184936,Flagellate,0.044092514221019875
IFCB5_2011_082_184936,Other,0.11511830592030022
IFCB5_2011_096_091011,Ciliate,
IFCB5_2011_096_091011,Diatom,0.5257478227909398
IFCB5_2011_096_091011,Dinoflagellata,0.23749837647653788
IFCB5_2011_096_091011,Flagellate,0.036251013390100235
IFCB5_2011_096_091011,Other,0.10932189491981495
IFCB5_2011_096_092939,Ciliate,
IFCB5_2011_096_092939,Diatom,
IFCB5_2011_096_092939,Dinoflagellata,
IFCB5_2011_096_092939,Flagellate,0.036251013390100235
IFCB5_2011_096_092939,Other,0.13104094603848054
IFCB5_2011_096_093323,Ciliate,
IFCB5_2011_096_093323,Diatom,0.5959359694392026
IFCB5_2011_096_093323,Dinoflagellata,
IFCB5_2011_096_093323,Flagellate,0.03198874040217626
IFCB5_2011_096_093323,Other,0.10070865629433387
IFCB5_2011_096_095637,Ciliate,
IFCB5_2011_096_095637,Diatom,0.5149963530731085
IFCB5_2011_096_095637,Dinoflagellata,
IFCB5_2011_096_095637,Flagellate,0.036251013390100235
IFCB5_2011_096_095637,Other,0.09729964319080556
IFCB5_2011_113_061524,Ciliate,
IFCB5_2011_113_061524,Diatom,0.4084215223362469
IFCB5_2011_113_061524,Dinoflagellata,0.2676083555886451
IFCB5_2011_113_061524,Flagellate,0.028809541964287956
IFCB5_2011_113_061524,Other,0.11407467675274602
IFCB5_2011_113_063838,Ciliate,
IFCB5_2011_113_063838,Diatom,0.42098875480213205
IFCB5_2011_113_063838,Dinoflagellata,0.2676083555886451
IFCB5_2011_113_063838,Flagellate,0.03774331967118568
IFCB5_2011_113_063838,Other,0.12907694654304266
IFCB5_2011_123_190656,Ciliate,
IFCB5_2011_123_190656,Diatom,0.4389443162491462
IFCB5_2011_123_190656,Dinoflagellata,0.17972913323601233
IFCB5_2011_123_190656,Flagellate,0.04426787389245784
IFCB5_2011_123_190656,Other,0.14591036294094645
IFCB5_2011_123_193008,Ciliate,
IFCB5_2011_123_193008,Diatom,0.4484404042523937
IFCB5_2011_123_193008,Dinoflagellata,0.15881816748404382
IFCB5_2011_123_193008,Flagellate,0.03464573469809948
IFCB5_2011_123_193008,Other,0.14591036294094645
IFCB5_2011_141_101135,Ciliate,
IFCB5_2011_141_101135,Diatom,0.5842579816086146
IFCB5_2011_141_101135,Dinoflagellata,0.17093429153572534
IFCB5_2011_141_101135,Flagellate,0.04595209523468938
IFCB5_2011_141_101135,Other,0.09494021040065892
IFCB5_2011_141_103449,Ciliate,
IFCB5_2011_141_103449,Diatom,0.6532874631339686
IFCB5_2011_141_103449,Dinoflagellata,0.22521634913758476
IFCB5_2011_141_103449,Flagellate,0.04146983901584449
IFCB5_2011_141_103449,Other,0.12103896911415055
IFCB5_2011_141_105801,Ciliate,
IFCB5_2011_141_105801,Diatom,0.6154484553515063
IFCB5_2011_141_105801,Dinoflagellata,
IFCB5_2011_141_105801,Flagellate,0.03894120501562877
IFCB5_2011_141_105801,Other,0.12855445202532162
IFCB5_2011_157_221638,Ciliate,
IFCB5_2011_157_221638,Diatom,
IFCB5_2011_157_221638,Dinoflagellata,0.2221664765384476
IFCB5_2011_157_221638,Flagellate,0.03368472411216852
IFCB5_2011_157_221638,Other,0.11715165544938734
IFCB5_2011_157_223951,Ciliate,
IFCB5_2011_157_223951,Diatom,
IFCB5_2011_157_223951,Dinoflagellata,0.2676083555886451
IFCB5_2011_157_223951,Flagellate,0.036251013390100235
IFCB5_2011_157_223951,Other,0.14487174070071726
IFCB5_2011_157_230304,Ciliate,0.30385413220086144
IFCB5_2011_157_230304,Diatom,0.4708235066560125
IFCB5_2011_157_230304,Dinoflagellata,0.26906958125376496
IFCB5_2011_157_230304,Flagellate,0.036251013390100235
IFCB5_2011_157_230304,Other,0.12957130926954386
IFCB5_2011_167_020552,Ciliate,
IFCB5_2011_167_020552,Diatom,0.35923017123257445
IFCB5_2011_167_020552,Dinoflagellata,0.21267921452986177
IFCB5_2011_167_020552,Flagellate,0.032543239754007414
IFCB5_2011_167_020552,Other,0.12585694678046638
IFCB5_2011_167_022908,Ciliate,
IFCB5_2011_167_022908,Diatom,0.4159416968078735
IFCB5_2011_167_022908,Dinoflagellata,0.22629642922272267
IFCB5_2011_167_022908,Flagellate,0.03328492125145875
IFCB5_2011_167_022908,Other,0.11526810006936049
IFCB5_2011_167_025219,Ciliate,
IFCB5_2011_167_025219,Diatom,0.3758459495057127
IFCB5_2011_167_025219,Dinoflagellata,0.2676083555886451
IFCB5_2011_167_025219,Flagellate,0.04825889659002778
IFCB5_2011_167_025219,Other,0.11521621457776195
IFCB5_2011_187_155432,Ciliate,
